ArrestNumber,ArresteeID,ArrestYr
16-029209,100837736,2016
16-029209,100940460,2016
16-032386,100831782,2016
16-032386,100903497,2016
16-026787,100826111,2016
16-026787,100893644,2016
16-034864,100902547,2016
16-034864,100946918,2016
17-013621,100939705,2017
17-013621,100877861,2017
17-038882,100925890,2017
16-041553,100947408,2016
16-050285,100793579,2016
18-000747,100892647,2018
18-034504,100837736,2018
20-004034,100940460,2020
16-035078,100831782,2016
16-048719,100903497,2016
17-032994,100826111,2017
21-008977,100893644,2021
16-023494,100902547,2016
18-002175,100946918,2018
21-011985,100939705,2021
16-020661,100877861,2016
19-020491,100925890,2019
17-040462,100947408,2017
18-029960,100793579,2018
21-019099,100892647,2021
16-006145,100837736,2016
18-040773,100940460,2018
20-036145,100831782,2020
17-039027,100903497,2017
20-027374,100826111,2020
19-032088,100893644,2019
19-032088,100902547,2019
20-028760,100946918,2020
20-028760,100939705,2020
18-018137,100877861,2018
18-018137,100925890,2018
18-009901,100947408,2018
18-009901,100793579,2018
20-034552,100892647,2020
18-002130,100837736,2018
16-052460,100940460,2016
16-013437,100831782,2016
18-004807,100903497,2018
19-009641,100826111,2019
18-016595,100893644,2018
17-041517,100902547,2017
20-010671,100946918,2020
17-039300,100939705,2017
19-004852,100877861,2019
20-033373,100925890,2020
21-023729,100947408,2021
17-000931,100793579,2017
21-017847,100892647,2021
16-011454,100837736,2016
19-008307,100940460,2019
18-035036,100831782,2018
16-041300,100903497,2016
18-021845,100826111,2018
17-035052,100893644,2017
20-023715,100902547,2020
18-027664,100946918,2018
18-026589,100939705,2018
16-044437,100877861,2016
17-038694,100925890,2017
17-026270,100947408,2017
16-053522,100793579,2016
20-017707,100892647,2020
17-037960,100837736,2017
17-022358,100940460,2017
20-018693,100831782,2020
17-018544,100903497,2017
18-036934,100826111,2018
18-036934,100893644,2018
18-036934,100902547,2018
18-013282,100946918,2018
18-013282,100939705,2018
18-013282,100877861,2018
18-045602,100925890,2018
18-045602,100947408,2018
18-045602,100793579,2018
18-008237,100892647,2018
16-047156,100837736,2016
16-047156,100940460,2016
17-024127,100831782,2017
17-024127,100903497,2017
20-010071,100826111,2020
18-028970,100893644,2018
18-028970,100902547,2018
18-028970,100946918,2018
18-028970,100939705,2018
18-028970,100877861,2018
18-028970,100925890,2018
18-028970,100947408,2018
18-028327,100793579,2018
18-028327,100892647,2018
18-028327,100837736,2018
18-028327,100940460,2018
18-028327,100831782,2018
18-028327,100903497,2018
18-028327,100826111,2018
18-032530,100893644,2018
18-032530,100902547,2018
18-032530,100946918,2018
18-032530,100939705,2018
18-032530,100877861,2018
18-032530,100925890,2018
18-032530,100947408,2018
18-030102,100793579,2018
18-030102,100892647,2018
18-030102,100837736,2018
18-030102,100940460,2018
18-030102,100831782,2018
18-030102,100903497,2018
18-030102,100826111,2018
18-013784,100893644,2018
18-013784,100902547,2018
18-013784,100946918,2018
18-013784,100939705,2018
18-013784,100877861,2018
18-013784,100925890,2018
18-013784,100947408,2018
18-026820,100793579,2018
18-026820,100892647,2018
18-026820,100837736,2018
18-026820,100940460,2018
18-026820,100831782,2018
18-026820,100903497,2018
18-026820,100826111,2018
18-025341,100893644,2018
18-025341,100902547,2018
18-025341,100946918,2018
18-025341,100939705,2018
18-025341,100877861,2018
18-025341,100925890,2018
18-025341,100947408,2018
17-019001,100793579,2017
18-011078,100892647,2018
21-013299,100837736,2021
18-010601,100940460,2018
16-037233,100831782,2016
17-035056,100903497,2017
18-040112,100826111,2018
20-006587,100893644,2020
20-015423,100902547,2020
20-019390,100946918,2020
21-005090,100939705,2021
20-014335,100877861,2020
21-010193,100925890,2021
19-033673,100947408,2019
18-040366,100793579,2018
17-002440,100892647,2017
17-002440,100837736,2017
16-049022,100940460,2016
16-049022,100831782,2016
17-020567,100903497,2017
17-020567,100826111,2017
17-043795,100893644,2017
17-043795,100902547,2017
16-029993,100946918,2016
21-022716,100939705,2021
20-010529,100877861,2020
17-008542,100925890,2017
16-045440,100947408,2016
16-048770,100793579,2016
16-048770,100892647,2016
16-045122,100837736,2016
16-045122,100940460,2016
20-011913,100831782,2020
17-007449,100903497,2017
17-001419,100826111,2017
18-017806,100893644,2018
18-017806,100902547,2018
18-024393,100946918,2018
18-024393,100939705,2018
17-048377,100877861,2017
20-014756,100925890,2020
16-010058,100947408,2016
20-036614,100793579,2020
17-034606,100892647,2017
19-031100,100837736,2019
21-005517,100940460,2021
20-027869,100831782,2020
21-003607,100903497,2021
20-025000,100826111,2020
18-022480,100893644,2018
21-001996,100902547,2021
21-012178,100946918,2021
18-015611,100939705,2018
18-021445,100877861,2018
18-021445,100925890,2018
18-021445,100947408,2018
18-012362,100793579,2018
18-012362,100892647,2018
18-012362,100837736,2018
18-033963,100940460,2018
18-033963,100831782,2018
18-033963,100903497,2018
18-011181,100826111,2018
18-011181,100893644,2018
18-011181,100902547,2018
18-022022,100946918,2018
18-022022,100939705,2018
18-022022,100877861,2018
17-013111,100925890,2017
20-001512,100947408,2020
17-017759,100793579,2017
18-011354,100892647,2018
17-011336,100837736,2017
18-044188,100940460,2018
18-044188,100831782,2018
18-045075,100903497,2018
18-045075,100826111,2018
17-051084,100893644,2017
16-007629,100902547,2016
20-002033,100946918,2020
16-033996,100939705,2016
19-023493,100877861,2019
21-003461,100925890,2021
20-037785,100947408,2020
18-041484,102609200,2018
18-005343,101114040,2018
16-012057,101219235,2016
18-036203,101114040,2018
20-016491,101219235,2020
20-012965,101635204,2020
19-032273,101538316,2019
21-005141,101682493,2021
16-017524,101538299,2016
16-007964,101557659,2016
21-022065,101719601,2021
20-005417,101556159,2020
18-030699,101635204,2018
18-040754,101538316,2018
16-043030,101682493,2016
16-043030,101538299,2016
16-027267,101557659,2016
16-027267,101719601,2016
16-021915,101556159,2016
16-021915,101635204,2016
16-029111,101538316,2016
16-029111,101682493,2016
16-038141,101538299,2016
16-038141,101557659,2016
16-042271,101719601,2016
16-042271,101556159,2016
20-013666,101635204,2020
17-027321,101538316,2017
17-027321,101682493,2017
17-020031,101538299,2017
17-020031,101557659,2017
16-029252,101719601,2016
16-025986,101556159,2016
17-011936,101635204,2017
16-006116,101538316,2016
17-000716,101682493,2017
18-012674,101538299,2018
20-003047,101557659,2020
19-002348,101719601,2019
18-014930,101556159,2018
18-033823,101635204,2018
16-000466,101538316,2016
16-000466,101682493,2016
16-000466,101538299,2016
16-006671,101557659,2016
16-006671,101719601,2016
16-006671,101556159,2016
16-020059,101635204,2016
16-020059,101538316,2016
16-020059,101682493,2016
16-029151,101538299,2016
16-029151,101557659,2016
16-029151,101719601,2016
16-014161,101556159,2016
16-014161,101635204,2016
16-014161,101538316,2016
16-006383,101682493,2016
16-006383,101538299,2016
16-006383,101557659,2016
16-029916,101719601,2016
16-029916,101556159,2016
16-029916,100767850,2016
16-025473,101585322,2016
16-025473,101442813,2016
21-015206,100871096,2021
17-023831,100781211,2017
17-043600,100760417,2017
17-043600,100781211,2017
17-038287,100760417,2017
17-038287,100781211,2017
18-022993,100760417,2018
18-022993,10020991,2018
17-014582,10020991,2017
17-014582,101428248,2017
19-000764,101717659,2019
19-000764,101052477,2019
16-036915,101428248,2016
16-036915,101717659,2016
17-040792,101052477,2017
17-040792,101428248,2017
17-028629,101717659,2017
17-028629,101052477,2017
17-038586,101428248,2017
17-038586,101717659,2017
19-037343,101052477,2019
16-006823,101428248,2016
16-049815,101717659,2016
21-009308,101052477,2021
20-023863,101428248,2020
18-010476,101717659,2018
16-025692,101052477,2016
16-025692,101428248,2016
16-025692,101717659,2016
16-030382,101052477,2016
16-030382,101479787,2016
16-030382,101749706,2016
16-018013,101749651,2016
16-018013,100896686,2016
16-018013,100898386,2016
20-012202,100886003,2020
17-040819,100896686,2017
18-001793,100898386,2018
16-006672,100886003,2016
20-002970,100896686,2020
18-042731,100898386,2018
18-042731,100886003,2018
18-018648,101707886,2018
18-018648,7552409,2018
18-025976,7552409,2018
17-029887,101843580,2017
17-020995,100690069,2017
20-030983,100799784,2020
18-042881,100690069,2018
18-029498,100799784,2018
18-021519,100690069,2018
18-013931,100799784,2018
17-051790,100690069,2017
17-003801,100799784,2017
19-011335,101629049,2019
18-008247,100984887,2018
16-025569,102218443,2016
16-029282,102218443,2016
16-005952,101405192,2016
17-033934,101768342,2017
17-033886,101782950,2017
21-015305,101405192,2021
18-029450,101768342,2018
18-045783,101782950,2018
19-010622,101405192,2019
18-045782,101768342,2018
16-027805,101782950,2016
16-023718,101405192,2016
16-047276,101768342,2016
20-039229,101782950,2020
18-013639,101405192,2018
17-024718,101768342,2017
17-013642,101782950,2017
18-007093,101405192,2018
18-019495,101768342,2018
16-042727,101782950,2016
16-030299,101405192,2016
18-006618,101768342,2018
18-003008,101782950,2018
17-041357,102256363,2017
18-024662,101127713,2018
16-000827,102518023,2016
16-047183,101686082,2016
18-029528,15037431,2018
18-028938,101876544,2018
18-000744,100779175,2018
17-001408,101122320,2017
18-016069,100964490,2018
18-016069,101626858,2018
18-016069,101611072,2018
17-022903,100974859,2017
17-022903,101656042,2017
17-022903,101573419,2017
18-016210,101687287,2018
18-016210,101695985,2018
18-016210,101669299,2018
16-037574,100964490,2016
16-037574,101626858,2016
16-037574,101611072,2016
18-008626,100974859,2018
18-031983,101656042,2018
21-000281,101573419,2021
19-017908,101687287,2019
18-035369,101695985,2018
18-036982,101669299,2018
19-015480,100964490,2019
17-045006,101626858,2017
20-014798,101611072,2020
20-002270,100974859,2020
19-017056,101656042,2019
20-008491,101573419,2020
16-004129,101687287,2016
18-042416,101695985,2018
16-051147,101669299,2016
21-007076,100964490,2021
16-008655,101626858,2016
16-031072,101611072,2016
16-048465,100974859,2016
16-036945,101656042,2016
16-030395,101573419,2016
16-010616,101687287,2016
16-016227,101695985,2016
18-017238,101669299,2018
19-036688,100964490,2019
18-037978,101626858,2018
16-018974,101611072,2016
21-016689,100974859,2021
16-035117,101656042,2016
17-051922,101573419,2017
17-051922,101687287,2017
17-051922,101695985,2017
18-000693,101669299,2018
18-000693,100964490,2018
18-000693,101626858,2018
18-023913,101611072,2018
18-023913,100974859,2018
18-023913,101656042,2018
18-014250,101573419,2018
18-014250,101687287,2018
18-014250,101695985,2018
18-008640,101669299,2018
19-038573,100964490,2019
18-010927,101626858,2018
18-008082,101611072,2018
21-022673,100974859,2021
20-003682,101656042,2020
18-035177,101573419,2018
17-037413,101687287,2017
17-037413,101695985,2017
19-000855,101669299,2019
19-000855,100964490,2019
19-021589,101626858,2019
19-039874,101611072,2019
20-022943,100974859,2020
17-010062,101656042,2017
21-019955,101573419,2021
18-012413,101687287,2018
18-023771,101695985,2018
20-010852,101669299,2020
21-005516,100964490,2021
18-035213,101626858,2018
16-046729,101611072,2016
18-038387,100974859,2018
18-040635,101656042,2018
16-000261,101573419,2016
18-009534,101687287,2018
18-040896,101695985,2018
17-051551,101669299,2017
18-007036,100964490,2018
18-044829,101626858,2018
18-008037,101611072,2018
18-035833,100974859,2018
18-032080,101656042,2018
18-014963,101573419,2018
17-022836,101687287,2017
20-021119,101695985,2020
20-021119,101669299,2020
16-022172,100964490,2016
16-022172,101626858,2016
16-018238,101611072,2016
16-018238,100974859,2016
18-024923,101656042,2018
20-004192,101573419,2020
17-044477,101687287,2017
17-017748,101695985,2017
17-017748,101669299,2017
16-051808,100964490,2016
16-051808,101626858,2016
18-023799,101611072,2018
16-040749,100974859,2016
17-016660,101656042,2017
19-015782,101573419,2019
17-012412,101687287,2017
19-028154,101695985,2019
18-012756,101669299,2018
21-013511,100964490,2021
20-038712,101626858,2020
18-026485,101611072,2018
18-026485,100974859,2018
18-026485,101656042,2018
17-025615,101573419,2017
17-025615,101687287,2017
17-025615,101695985,2017
18-004197,101669299,2018
20-034285,100382038,2020
18-019304,101086025,2018
20-012548,102600004,2020
17-029734,100171154,2017
20-016187,100884052,2020
18-040565,100223313,2018
16-020558,101756835,2016
16-040827,100223313,2016
16-044576,101756835,2016
20-008320,101073624,2020
16-017230,101073624,2016
16-014307,102588870,2016
16-016904,101726283,2016
16-017073,101756990,2016
16-009073,101726283,2016
16-020019,101756990,2016
16-016498,25323967,2016
16-010648,101525401,2016
18-025787,101432926,2018
18-003447,101440130,2018
18-016891,101567855,2018
19-035964,101005067,2019
17-038208,102697733,2017
17-038208,102164051,2017
18-019981,100855114,2018
17-006594,101856228,2017
19-014134,101556893,2019
18-034527,102354700,2018
16-042435,101533474,2016
16-014528,101817675,2016
18-017436,101646733,2018
20-008959,101817675,2020
16-050558,101646733,2016
19-029742,102731332,2019
19-028624,101838121,2019
18-008803,101132794,2018
16-043892,100866836,2016
16-053363,101132794,2016
17-036699,100866836,2017
16-051635,102179437,2016
16-051635,102284290,2016
17-023772,25724635,2017
17-023772,101679682,2017
18-030195,101585123,2018
18-030195,101580939,2018
17-041905,101764015,2017
17-041905,25724635,2017
17-025931,101679682,2017
17-025931,101585123,2017
16-001081,101580939,2016
19-033495,101764015,2019
19-027289,25724635,2019
18-024849,101679682,2018
18-024849,101585123,2018
18-024849,101580939,2018
18-024849,101764015,2018
18-013203,25724635,2018
18-013203,101679682,2018
18-013203,101585123,2018
18-013203,101580939,2018
18-021720,101764015,2018
18-021720,25724635,2018
18-021720,101679682,2018
18-021720,101585123,2018
18-014642,101580939,2018
18-014642,101764015,2018
18-014642,101178838,2018
18-014642,15047773,2018
18-032975,15047773,2018
19-031674,101737787,2019
19-031674,102613384,2019
19-018418,100826260,2019
18-010577,100887132,2018
17-023871,101621401,2017
17-002906,101629199,2017
18-012054,101621401,2018
17-043038,101629199,2017
19-013821,101669859,2019
17-019158,102424943,2017
16-043019,102398317,2016
20-008809,102398317,2020
20-012673,48131342,2020
20-012673,100948532,2020
17-028153,15415756,2017
18-042598,100800384,2018
20-016545,102460676,2020
16-008571,101813303,2016
17-020160,102587111,2017
18-023347,100800151,2018
18-021490,101656852,2018
19-023820,101673112,2019
16-007574,101656852,2016
16-007574,101673112,2016
16-028857,100921217,2016
16-028857,102089366,2016
20-016109,101678991,2020
16-012616,101434562,2016
18-043400,101885589,2018
21-004510,101678991,2021
20-036388,101434562,2020
20-019587,101885589,2020
18-021330,101678991,2018
16-049291,101434562,2016
16-043541,101885589,2016
20-002371,101458369,2020
21-002194,102450908,2021
18-025917,101900962,2018
19-042494,101719414,2019
18-030113,100843397,2018
17-015514,100446348,2017
17-015514,101801479,2017
17-015514,101199947,2017
17-015298,101199947,2017
17-013259,101199947,2017
17-013259,100769899,2017
17-013259,101927982,2017
17-010994,100966541,2017
16-044009,100916163,2016
17-016042,100984934,2017
17-042016,100916163,2017
21-009853,100984934,2021
16-018166,100916163,2016
19-028367,100984934,2019
21-000570,100997356,2021
17-015079,100844829,2017
19-040726,101050030,2019
21-007776,101050030,2021
18-044860,101784532,2018
18-022889,101007108,2018
16-012115,101167227,2016
16-053551,101167227,2016
16-053551,101608178,2016
20-038476,101609549,2020
16-008146,100452152,2016
16-008146,100917885,2016
16-008606,102543792,2016
16-008606,101778054,2016
19-037683,101171147,2019
16-052265,101168329,2016
19-003719,101038086,2019
16-014521,101062092,2016
16-016524,101171147,2016
16-011465,101168329,2016
16-010772,101038086,2016
16-004616,101062092,2016
16-007230,101171147,2016
20-011829,101168329,2020
20-026764,101038086,2020
19-017150,101062092,2019
20-017827,101171147,2020
